200	100	60	139.49
200	100	70	138.95
200	100	80	148.92
200	100	90	168.15
200	100	100	196.24
200	100	110	231.36
200	100	120	271.53
200	200	25	1447.31
200	200	30	1386.28
200	200	40	1301.91
200	200	50	1258.13
200	200	60	1274.43
200	200	70	1369.02
200	200	80	1546.05
200	200	90	1787.00
200	200	100	2065.65
200	200	110	2308.86
200	200	120	2521.02
300	25	25	8.34
300	25	30	7.32
300	25	40	6.14
300	25	50	5.30
300	25	60	4.79
300	25	70	4.60
300	25	80	4.79
300	25	90	5.24
300	25	100	5.82
300	25	110	6.49
300	25	120	7.19
300	50	25	52.89
300	50	30	47.39
300	50	40	39.18
300	50	50	33.11
300	50	60	29.43
300	50	70	28.31
300	50	80	29.46
300	50	90	32.69
300	50	100	37.20
300	50	110	42.50
300	50	120	48.64
300	100	25	339.03
300	100	30	317.17
300	100	40	275.72
300	100	50	244.95
300	100	60	227.82
300	100	70	227.66
300	100	80	245.30
300	100	90	280.55
300	100	100	329.57
300	100	110	392.49
300	100	120	466.50
300	200	25	2399.00
300	200	30	2309.00
300	200	40	2188.00
300	200	50	2153.00
300	200	60	2251.00
300	200	70	2574.00
300	200	80	3270.00
300	200	90	5148.00
300	200	100	7026.00
300	200	110	7475.00
300	200	120	7590.00
500	13	25	2.88
500	13	30	2.49
500	13	40	2.30
500	13	50	2.14
500	13	60	2.11
500	13	70	2.11
500	13	80	2.30
500	13	90	2.33
500	13	100	2.52
500	13	110	2.75
500	13	120	3.07
500	25	25	16.65
500	25	30	14.67
500	25	40	12.91
500	25	50	11.73
500	25	60	11.15
500	25	70	11.15
500	25	80	11.54
500	25	90	12.34
500	25	100	13.45
500	25	110	14.96
500	25	120	16.71
500	50	25	103.54
500	50	30	92.23
500	50	40	78.96
500	50	50	69.95
500	50	60	64.90
500	50	70	63.88
500	50	80	66.53
500	50	90	72.86
500	50	100	82.19
500	50	110	93.82
500	50	120	108.01
500	100	25	685.30
500	100	30	632.42
500	100	40	569.18
500	100	50	522.58
500	100	60	500.63
500	100	70	507.94
500	100	80	549.17
500	100	90	632.06
500	100	100	749.56
500	100	110	909.63
500	100	120	1068.61
700	13	25	5.27
700	13	30	4.73
700	13	40	4.54
700	13	50	4.63
700	13	60	4.79
700	13	70	5.08
700	13	80	5.18
700	13	90	5.56
700	13	100	6.14
700	13	110	7.03
700	13	120	7.92
700	25	25	29.56
700	25	30	26.43
700	25	40	24.64
700	25	50	24.03
700	25	60	24.35
700	25	70	24.93
700	25	80	25.63
700	25	90	27.42
700	25	100	30.58
700	25	110	35.34
700	25	120	40.20
700	50	25	175.73
700	50	30	157.38
700	50	40	142.21
700	50	50	134.02
700	50	60	130.67
700	50	70	131.66
700	50	80	136.68
700	50	90	149.87
700	50	100	171.89
700	50	110	202.15
700	50	120	233.63
700	100	25	1189.74
700	100	30	1106.64
700	100	40	1021.65
700	100	50	974.99
700	100	60	958.37
700	100	70	988.09
700	100	80	1068.62
700	100	90	1229.35
700	100	100	1475.41
700	100	110	1799.44
700	100	120	2299.87
1000	13	25	12.49
1000	13	30	12.11
1000	13	40	13.42
1000	13	50	14.89
1000	13	60	15.82
1000	13	70	16.33
1000	13	80	16.81
1000	13	90	18.12
1000	13	100	20.23
1000	13	110	23.49
1000	13	120	28.47
1000	25	25	64.58
1000	25	30	61.96
1000	25	40	64.65
1000	25	50	68.35
1000	25	60	70.18
1000	25	70	71.39
1000	25	80	73.91
1000	25	90	80.40
1000	25	100	90.37
1000	25	110	104.98
1000	25	120	125.11
1000	50	25	381.81
1000	50	30	362.22
1000	50	40	357.49
1000	50	50	358.23
1000	50	60	358.55
1000	50	70	363.73
1000	50	80	381.59
1000	50	90	419.74
1000	50	100	476.69
1000	50	110	553.57
1000	50	120	650.69
1000	100	25	2330.00
1000	100	30	2253.00
1000	100	40	2164.00
1000	100	50	2134.00
1000	100	60	2160.00
1000	100	70	2290.00
1000	100	80	2661.00
1000	100	90	3195.00
1000	100	100	3730.00
1000	100	110	4265.00
1000	100	120	4800.00
