25	50	70	1.20
25	50	80	1.08
25	50	90	1.01
25	50	100	0.99
25	50	110	1.06
25	50	120	1.13
25	100	25	11.68
25	100	30	11.14
25	100	40	9.96
25	100	50	8.85
25	100	60	8.03
25	100	70	7.31
25	100	80	6.77
25	100	90	6.54
25	100	100	6.69
25	100	110	7.25
25	100	120	7.95
25	200	25	57.80
25	200	30	56.36
25	200	40	53.30
25	200	50	49.89
25	200	60	47.43
25	200	70	45.19
25	200	80	43.68
25	200	90	44.36
25	200	100	45.90
25	200	110	49.60
25	200	120	53.57
25	300	25	150.15
25	50	25	2.26
25	50	30	2.14
25	50	40	1.81
25	50	50	1.58
25	50	60	1.38
25	300	30	148.59
25	300	40	144.24
25	300	50	139.96
25	300	60	134.43
25	300	70	128.82
25	300	80	125.90
25	300	90	129.14
25	300	100	132.79
25	300	110	141.30
25	300	120	150.30
50	50	25	5.46
50	50	30	5.25
50	50	40	4.53
50	50	50	3.92
50	50	60	3.42
50	50	70	3.01
50	50	80	2.67
50	50	90	2.49
50	50	100	2.44
50	50	110	2.62
50	50	120	2.87
50	100	25	27.78
50	100	30	26.85
50	100	40	24.11
50	100	50	21.73
50	100	60	19.63
50	100	70	17.95
50	100	80	16.81
50	100	90	16.38
50	100	100	16.73
50	100	110	18.12
50	100	120	20.08
50	200	25	141.65
50	200	30	138.04
50	200	40	131.63
50	200	50	126.47
50	200	60	121.29
50	200	70	117.76
50	200	80	117.19
50	200	90	118.12
50	200	100	124.99
50	200	110	134.50
50	200	120	146.58
50	300	25	377.51
50	300	30	372.90
50	300	40	365.48
50	300	50	357.90
50	300	60	350.13
50	300	70	350.00
50	300	80	349.85
50	300	90	357.48
50	300	100	371.70
50	300	110	393.26
50	300	120	417.09
100	25	25	2.87
100	25	30	2.81
100	25	40	2.47
100	25	50	2.17
100	25	60	1.94
100	25	70	1.70
100	25	80	1.51
100	25	90	1.46
100	25	100	1.46
100	25	110	1.58
100	25	120	1.75
100	50	25	13.29
100	50	30	13.00
100	50	40	11.25
100	50	50	9.91
100	50	60	8.71
100	50	70	7.55
100	50	80	7.02
100	50	90	6.72
100	50	100	6.87
100	50	110	7.22
100	50	120	7.88
100	100	25	68.65
100	100	30	67.50
100	100	40	60.65
100	100	50	54.83
100	100	60	50.35
100	100	70	45.92
100	100	80	44.29
100	100	90	44.11
100	100	100	45.83
100	100	110	48.69
100	100	120	53.68
100	200	25	364.69
100	200	30	355.10
100	200	40	343.47
100	200	50	330.60
100	200	60	321.73
100	200	70	313.70
100	200	80	314.76
100	200	90	315.97
100	200	100	341.29
100	200	110	369.42
100	200	120	406.71
200	25	25	7.50
200	25	30	7.33
200	25	40	6.67
200	25	50	6.19
200	25	60	5.80
200	25	70	5.46
200	25	80	5.16
200	25	90	5.04
200	25	100	5.31
200	25	110	5.65
200	25	120	6.22
200	50	25	38.98
200	50	30	38.02
200	50	40	34.93
200	50	50	32.36
200	50	60	29.93
200	50	70	27.86
200	50	80	26.36
200	50	90	25.97
200	50	100	26.94
200	50	110	28.87
200	50	120	31.95
200	100	25	199.45
200	100	30	195.88
200	100	40	185.03
200	100	50	173.38
200	100	60	162.31
200	100	70	152.76
200	100	80	150.26
200	100	90	150.86
200	100	100	158.20
200	100	110	171.46
200	100	120	190.87
200	200	25	1112.25
200	200	30	1114.29
200	200	40	1094.13
200	200	50	1059.25
200	200	60	1018.01
200	200	70	1004.62
200	200	80	1005.55
200	200	90	1058.02
200	200	100	1183.71
200	200	110	1377.21
200	200	120	1742.35
300	25	25	15.40
300	25	30	15.42
300	25	40	15.20
300	25	50	14.83
300	25	60	14.34
300	25	70	13.71
300	25	80	13.59
300	25	90	13.83
300	25	100	14.55
300	25	110	16.16
300	25	120	19.33
300	50	25	80.42
300	50	30	79.07
300	50	40	75.44
300	50	50	72.28
300	50	60	69.24
300	50	70	66.22
300	50	80	64.89
300	50	90	66.25
300	50	100	69.60
300	50	110	77.03
300	50	120	91.25
300	100	25	414.53
300	100	30	408.32
300	100	40	390.60
300	100	50	372.39
300	100	60	358.68
300	100	70	345.94
300	100	80	348.05
300	100	90	358.80
300	100	100	381.84
300	100	110	424.81
300	100	120	506.25
300	200	25	2199.23
300	200	30	2162.72
300	200	40	2148.50
300	200	50	2103.78
300	200	60	2160.28
300	200	70	2142.89
300	200	80	2288.66
300	200	90	2824.88
300	200	100	3723.92
300	200	110	5000.35
300	200	120	6377.56
500	13	25	10.87
500	13	30	10.89
500	13	40	10.90
500	13	50	10.96
500	13	60	11.10
500	13	70	11.17
500	13	80	11.10
500	13	90	11.25
500	13	100	11.53
500	13	110	12.33
500	13	120	13.49
500	25	25	49.55
500	25	30	49.66
500	25	40	49.20
500	25	50	48.75
500	25	60	48.57
500	25	70	48.19
500	25	80	47.53
500	25	90	47.76
500	25	100	48.89
500	25	110	52.84
500	25	120	57.10
500	50	25	241.32
500	50	30	240.99
500	50	40	235.79
500	50	50	231.74
500	50	60	227.48
500	50	70	221.82
500	50	80	222.45
500	50	90	221.19
500	50	100	232.01
500	50	110	244.09
500	50	120	266.99
500	100	25	1139.68
500	100	30	1137.63
500	100	40	1109.48
500	100	50	1088.93
500	100	60	1067.20
500	100	70	1064.14
500	100	80	1045.06
500	100	90	1066.20
500	100	100	1136.91
500	100	110	1206.36
500	100	120	1318.59
